ID,GRUPO_INSTITUCION,NOMBRE,MUNICIPIO,LOCALIDAD,LATITUD,LONGITUD,CONECTIVIDAD,DISTANCIA_TORRE_ESTATAL_CERCANA,TORRE_CERCANA_COORD,PROVEEDOR_PUBLICO,IPC,,,,
3443,SALUD,MODULO AGUA PRIETA,AGUA PRIETA,AGUA PRIETA,31.326924,-109.561059,CONECTADA,0.91,"31.31913889, -109.5580556",0,NIVEL 2 (MEDIO),,,,
3444,SALUD,MODULO ALAMOS,ALAMOS,ALAMOS,27.0245302,-108.9374947,CONECTADA,0.3,"27.021836, -108.937803",0,NIVEL 2 (MEDIO),,,,
3445,SALUD,MODULO BENITO JUAREZ,BENITO JUAREZ,VILLA JUAREZ,27.12829073,-109.8455708,CONECTADA,1.53,"27.128213, -109.830136",0,NIVEL 2 (MEDIO),,,,
3446,SALUD,MODULO CABORCA,CABORCA,CABORCA,30.71174062,-112.1559437,CONECTADA,0.61,"30.71350833, -112.1499222",0,NIVEL 2 (MEDIO),,,,
3447,SALUD,MODULO CAJEME,CAJEME,CAJEME,27.46507216,-109.9292732,CONECTADA,0.1,"27.46464167, -109.9284222",0,NIVEL 2 (MEDIO),,,,
3448,SALUD,MODULO CANANEA,CANANEA,CANANEA,30.98321984,-110.3035301,CONECTADA,0.78,"30.9777, -110.308617",0,NIVEL 2 (MEDIO),,,,
3449,SALUD,MODULO CASA DE DIA SNTE 54,HERMOSILLO,HERMOSILLO,29.10353419,-110.999603,CONECTADA,0.72,"29.102933, -111.007014",0,NIVEL 2 (MEDIO),,,,
3450,SALUD,MODULO CENTRO DE GOBIERNO,HERMOSILLO,HERMOSILLO,29.06793857,-110.9578983,CONECTADA,0.07,"29.06757, -110.95845",0,NIVEL 2 (MEDIO),,,,
3451,SALUD,MODULO COBACH VILLA DE SERIS,HERMOSILLO,HERMOSILLO,29.04377837,-110.9582943,CONECTADA,1.99,"29.051335, -110.939713",0,NIVEL 2 (MEDIO),,,,
3452,SALUD,MODULO CUMPAS,CUMPAS,CUMPAS,29.99524158,-109.7822155,CONECTADA,0.61,"29.996425, -109.77598",0,NIVEL 2 (MEDIO),,,,
3453,SALUD,MODULO EMPALME,EMPALME,EMPALME,27.9575081,-110.815454,CONECTADA,0.04,"27.957581, -110.815899",0,NIVEL 2 (MEDIO),,,,
3454,SALUD,MODULO ETCHOJOA,ETCHOJOA,ETCHOJOA,26.91297855,-109.6268347,CONECTADA,0.18,"26.911617, -109.625892",0,NIVEL 2 (MEDIO),,,,
3455,SALUD,MODULO GRANADOS,GRANADOS,GRANADOS,29.86330327,-109.3107002,CONECTADA,0.12,"29.86225, -109.31035",0,NIVEL 2 (MEDIO),,,,
3456,SALUD,MODULO HUASABAS,HUASABAS,HUASABAS,29.904158,-109.299909,CONECTADA,0.2,"29.90431, -109.30196",0,NIVEL 2 (MEDIO),,,,
3466,SALUD,MODULO SAHUARIPA,SAHUARIPA,SAHUARIPA,29.050151,-109.232214,CONECTADA,0.7,"29.05637, -109.23347",0,NIVEL 2 (MEDIO),,,,
3249,SALUD,CASA DE SALUD RURAL GEROCOA,ALAMOS,GEROCOA CHICO (GEROCOA),26.81403248,-108.8999518,SIN CONEXION,12.1,"26.793755, -109.019689",0,NIVEL 3 (ALTO),,,,
3457,SALUD,MODULO HUEPAC,HUEPAC,HUEPAC,29.91111701,-110.2129546,CONECTADA,0.14,"29.91147, -110.21156",0,NIVEL 2 (MEDIO),,,,
3458,SALUD,MODULO IMURIS,IMURIS,IMURIS,30.777763,-110.859289,CONECTADA,0.23,"30.7773, -110.8616389",0,NIVEL 2 (MEDIO),,,,
3459,SALUD,MODULO MAGDALENA,MAGDALENA,MAGDALENA,30.62917139,-110.9669658,CONECTADA,0.07,"30.6298, -110.96689",0,NIVEL 2 (MEDIO),,,,
3460,SALUD,MODULO MOCTEZUMA,MOCTEZUMA,MOCTEZUMA,29.80128998,-109.6802651,CONECTADA,0.16,"29.80268, -109.68059",0,NIVEL 2 (MEDIO),,,,
3461,SALUD,MODULO NACO,NACO,NACO,31.32966398,-109.9485878,CONECTADA,0.16,"31.33107222, -109.9482",0,NIVEL 2 (MEDIO),,,,
3462,SALUD,MODULO NACOZARI,NACOZARI,NACOZARI,30.37217831,-109.6908939,CONECTADA,0.6,"30.37529, -109.68584",0,NIVEL 2 (MEDIO),,,,
3463,SALUD,MODULO POBLADO MIGUEL ALEMAN,HERMOSILLO,POBLADO MIGUEL ALEMAN,28.84088068,-111.4752236,CONECTADA,1.36,"28.84228, -111.48905",0,NIVEL 2 (MEDIO),,,,
3464,SALUD,MODULO PUEBLO YAQUI,CAJEME,PUEBLO YAQUI,27.3557573,-110.0355649,CONECTADA,0.17,"27.35423611, -110.035575",0,NIVEL 2 (MEDIO),,,,
3465,SALUD,MODULO PUERTO PEÑASCO,PUERTO PEÑASCO,PUERTO PEÑASCO,31.31511051,-113.534858,CONECTADA,1.16,"31.305833, -113.540438",0,NIVEL 2 (MEDIO),,,,
3467,SALUD,MODULO SAN IGNACIO RIO MUERTO,SAN IGNACIO RIO MUERTO,SAN IGNACIO RIO MUERTO,27.41083085,-110.2430459,CONECTADA,0.37,"27.409988, -110.239434",0,NIVEL 2 (MEDIO),,,,
3468,SALUD,MODULO SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,SAN LUIS RIO COLORADO,32.483357,-114.783908,CONECTADA,0.64,"32.47933611, -114.7790444",0,NIVEL 2 (MEDIO),,,,
3469,SALUD,MODULO SANTA ANA,SANTA ANA,SANTA ANA,30.54136062,-111.1239213,CONECTADA,0.36,"30.54169, -111.12766",0,NIVEL 2 (MEDIO),,,,
3472,SALUD,MODULO SONOYTA,SONOYTA,SONOYTA,31.866941,-112.855119,CONECTADA,0.61,"31.864325, -112.8494722",0,NIVEL 2 (MEDIO),,,,
3473,SALUD,MODULO UNISON HERMOSILLO,HERMOSILLO,HERMOSILLO,29.083476,-110.960362,CONECTADA,0.86,"29.07631845, -110.9570658",0,NIVEL 2 (MEDIO),,,,
3474,SALUD,MODULO URES,URES,URES,29.4285448,-110.3904176,CONECTADA,0.07,"29.42809, -110.38989",0,NIVEL 2 (MEDIO),,,,
3244,SALUD,CENTRO DE SALUD RURAL EL TABELO,ALAMOS,EL TABELO,27.16377432,-108.9587897,SIN CONEXION,8.56,"27.21055, -108.89006",0,NIVEL 3 (ALTO),,,,
3245,SALUD,CENTRO DE SALUD RURAL LOS TANQUES,ALAMOS,LOS TANQUES,27.21049821,-108.8943576,SIN CONEXION,0.43,"27.21055, -108.89006",0,NIVEL 3 (ALTO),,,,
3246,SALUD,CENTRO DE SALUD RURAL TAPIZUELAS,ALAMOS,LAS TAPIZUELAS,26.66614582,-108.8635531,SIN CONEXION,0.3,"26.66351, -108.864288",0,NIVEL 3 (ALTO),,,,
3247,SALUD,CENTRO DE SALUD RURAL TECHOBAMPO,ALAMOS,TECHOBAMPO,27.3011917,-108.8855605,SIN CONEXION,10.09,"27.21055, -108.89006",0,NIVEL 3 (ALTO),,,,
3235,SALUD,CENTRO DE SALUD RURAL BURAPACO,ALAMOS,BURAPACO,27.5603044,-108.8824112,SIN CONEXION,34.42,"27.545293, -109.231119",0,NIVEL 3 (ALTO),,,,
3236,SALUD,CENTRO DE SALUD RURAL CERRO COLORADO,ALAMOS,CERRO COLORADO,26.76634998,-108.8220273,SIN CONEXION,12.18,"26.66351, -108.864288",0,NIVEL 3 (ALTO),,,,
3237,SALUD,CENTRO DE SALUD RURAL EL CHINAL,ALAMOS,EL CHINAL,26.68095919,-108.7011546,SIN CONEXION,16.33,"26.66351, -108.864288",0,NIVEL 3 (ALTO),,,,
3238,SALUD,CENTRO DE SALUD RURAL EL CHINO,ALAMOS,EL CHINO,26.57150452,-108.9752561,SIN CONEXION,0.01,"26.57152, -108.97534",0,NIVEL 3 (ALTO),,,,
3239,SALUD,CENTRO DE SALUD RURAL EL MAQUIPO,ALAMOS,EL MAQUIPO,26.72378688,-108.715564,SIN CONEXION,16.22,"26.66351, -108.864288",0,NIVEL 3 (ALTO),,,,
3240,SALUD,CENTRO DE SALUD RURAL MEXIQUILLO,ALAMOS,MEXIQUILLO,27.34898655,-108.9263291,SIN CONEXION,15.81,"27.21055, -108.89006",0,NIVEL 3 (ALTO),,,,
3241,SALUD,CENTRO DE SALUD RURAL MOCUZARIT,ALAMOS,#¿NOMBRE?,27.21444105,-109.0967116,SIN CONEXION,0.23,"27.215093, -109.094535",0,NIVEL 3 (ALTO),,,,
3242,SALUD,CENTRO DE SALUD RURAL LOS MUERTOS,ALAMOS,LOS MUERTOS,26.74101938,-108.9111598,SIN CONEXION,9.8,"26.66351, -108.864288",0,NIVEL 3 (ALTO),,,,
3243,SALUD,CENTRO DE SALUD RURAL SAN BERNARDO,ALAMOS,SAN BERNARDO,27.4003373,-108.8469724,SIN CONEXION,21.53,"27.21055, -108.89006",0,NIVEL 3 (ALTO),,,,
3250,SALUD,CENTRO DE SALUD RURAL ARIVECHI,ARIVECHI,ARIVECHI,28.93070674,-109.1868744,SIN CONEXION,0.25,"28.92847, -109.18732",0,NIVEL 3 (ALTO),,,,
3251,SALUD,CENTRO DE SALUD RURAL TARACHI,ARIZPE,ARIVECHI,28.80620677,-108.9377458,SIN CONEXION,12.46,"28.741214, -109.041887",0,NIVEL 3 (ALTO),,,,
3252,SALUD,CENTRO DE SALUD RURAL ARIZPE,ARIZPE,ARIZPE,30.33987031,-110.1651452,SIN CONEXION,0.3,"30.338364, -110.167683",0,NIVEL 3 (ALTO),,,,
3253,SALUD,CENTRO DE SALUD RURAL BACANUCHI,ARIZPE,BACANUCHI,30.60494284,-110.2371379,SIN CONEXION,25.89,"30.632433, -109.968483",0,NIVEL 3 (ALTO),,,,
3254,SALUD,CENTRO DE SALUD RURAL CHINAPA,ARIZPE,CHINAPA,30.43760879,-110.0347962,SIN CONEXION,16.86,"30.338364, -110.167683",0,NIVEL 3 (ALTO),,,,
3255,SALUD,CENTRO DE SALUD RURAL SINOQUIPE,ARIZPE,SINOQUIPE,30.15710731,-110.2444575,SIN CONEXION,0.14,"30.157514, -110.245836",0,NIVEL 3 (ALTO),,,,
3256,SALUD,CENTRO DE SALUD RURAL ATIL,ATIL,ATIL,30.8445192,-111.5835741,SIN CONEXION,0.79,"30.847936, -111.576303",0,NIVEL 3 (ALTO),,,,
3257,SALUD,CENTRO DE SALUD RURAL BACADEHUACHI,BACADEHUACHI,BACADEHUACHI,29.80916643,-109.1436598,SIN CONEXION,0.1,"29.808589, -109.142825",0,NIVEL 3 (ALTO),,,,
3258,SALUD,CENTRO DE SALUD RURAL BACANORA,BACANORA,BACANORA,28.97855178,-109.3992277,SIN CONEXION,0.11,"28.977583, -109.399342",0,NIVEL 3 (ALTO),,,,
3259,SALUD,CENTRO DE SALUD RURAL BACERAC,BACERAC,BACERAC,30.35539836,-108.9301869,SIN CONEXION,0.26,"30.356653, -108.927858",0,NIVEL 3 (ALTO),,,,
3260,SALUD,CENTRO DE SALUD RURAL BACOACHI,BACOACHI,BACOACHI,30.631268,-109.971166,SIN CONEXION,0.29,"30.632433, -109.968483",0,NIVEL 3 (ALTO),,,,
3261,SALUD,CENTRO DE SALUD RURAL UNAMICHI,BACOACHI,UNAMICHI,30.67516678,-109.9859104,SIN CONEXION,5.04,"30.632433, -109.968483",0,NIVEL 3 (ALTO),,,,
3262,SALUD,CENTRO DE SALUD RURAL FCO.JAVIER MINA (CAMPO 60),BACUM,FCO. JAVIER MINA,27.45822022,-110.1133082,SIN CONEXION,0.01,"27.45816, -110.11326",0,NIVEL 3 (ALTO),,,,
3263,SALUD,CENTRO DE SALUD RURAL 1ERO. DE MAYO (CAMPO 77),BACUM,PRIMERO DE MAYO,27.38636996,-110.1210903,SIN CONEXION,8.02,"27.45816, -110.11326",0,NIVEL 3 (ALTO),,,,
3264,SALUD,CENTRO DE SALUD RURAL SAN JOSE DE BACUM,BACUM,SAN JOSE DE BACUM,27.51381507,-110.1419589,SIN CONEXION,3.15,"27.498163, -110.115354",0,NIVEL 3 (ALTO),,,,
3267,SALUD,CENTRO DE SALUD RURAL MAZOCAHUI,BAVIACORA,MAZOCAHUI,29.53784765,-110.1194014,SIN CONEXION,17.36,"29.461111, -110.275556",0,NIVEL 3 (ALTO),,,,
3268,SALUD,CENTRO DE SALUD RURAL BAVISPE,BAVISPE,BAVISPE,30.4794,-108.941,SIN CONEXION,0.25,"30.47913, -108.94358",0,NIVEL 3 (ALTO),,,,
3269,SALUD,CENTRO DE SALUD RURAL SAN MIGUELITO,BAVISPE,SAN MIGUELITO,30.51629978,-108.9680018,SIN CONEXION,0.18,"30.516485, -108.969837",0,NIVEL 3 (ALTO),,,,
3270,SALUD,CENTRO DE SALUD RURAL EL DIAMANTE,CABORCA,EL DIAMANTE,30.84531655,-112.6378301,SIN CONEXION,8.44,"30.805425, -112.7130333",0,NIVEL 3 (ALTO),,,,
3271,SALUD,CENTRO DE SALUD RURAL ORIBE DE ALBA,CABORCA,ORIBE DE ALBA,30.93676447,-113.0112461,SIN CONEXION,0.06,"30.93714, -113.01164",0,NIVEL 3 (ALTO),,,,
3272,SALUD,CENTRO DE SALUD RURAL COL. ALLENDE,CAJEME,ALLENDE,27.19066131,-109.9103919,SIN CONEXION,0.02,"27.190529, -109.910359",0,NIVEL 3 (ALTO),,,,
3273,SALUD,CENTRO DE SALUD RURAL BUENAVISTA,ARIZPE,BUENA VISTA,27.80067178,-109.902894,SIN CONEXION,26.34,"27.56626, -109.9411",0,NIVEL 3 (ALTO),,,,
3274,SALUD,CENTRO DE SALUD RURAL CUAUHTEMOC (CAMPO 5),CAJEME,CUAHTEMOC (CAMPO 5),27.43316892,-110.0194183,SIN CONEXION,8.48,"27.4836, -109.955",0,NIVEL 3 (ALTO),,,,
3275,SALUD,CENTRO DE SALUD RURAL MORELOS 1,CAJEME,MORELOS UNO,27.27842744,-109.9968061,SIN CONEXION,5.24,"27.26486024, -109.9459878",0,NIVEL 3 (ALTO),,,,
3276,SALUD,CENTRO DE SALUD RURAL QUECHEHUECA,CAJEME,QUETCHEHUECA,27.26300561,-109.943666,SIN CONEXION,0.31,"27.26486024, -109.9459878",0,NIVEL 3 (ALTO),,,,
3277,SALUD,CENTRO DE SALUD RURAL 31 DE OCTUBRE (CAMPO 16),CAJEME,31 DE OCTUBRE,27.43319469,-110.0193904,SIN CONEXION,8.47,"27.4836, -109.955",0,NIVEL 3 (ALTO),,,,
3278,SALUD,CENTRO DE SALUD RURAL PUEBLO YAQUI,CAJEME,PUEBLO YAQUI,27.35610494,-110.0362185,SIN CONEXION,0.22,"27.35423611, -110.035575",0,NIVEL 3 (ALTO),,,,
3279,SALUD,CENTRO DE SALUD RURAL CARBO,CARBO,CARBO,29.68114462,-110.9566473,SIN CONEXION,0.15,"29.68045, -110.957931",0,NIVEL 3 (ALTO),,,,
3280,SALUD,CENTRO DE SALUD RURAL LA COLORADA,LA COLORADA,LA COLORADA,28.80276228,-110.5804726,SIN CONEXION,18.86,"28.766305, -110.769459",0,NIVEL 3 (ALTO),,,,
3281,SALUD,CENTRO DE SALUD RURAL TECORIPA,LA COLORADA,TECORIPA,28.62413196,-109.9540191,SIN CONEXION,0.07,"28.62378, -109.9546",0,NIVEL 3 (ALTO),,,,
3282,SALUD,CENTRO DE SALUD RURAL CUCURPE,CUCURPE,CUCURPE,30.32892714,-110.7062243,SIN CONEXION,0.23,"30.330397, -110.704533",0,NIVEL 3 (ALTO),,,,
3283,SALUD,CENTRO DE SALUD RURAL LOS HOYOS,CUMPAS,LOS HOYOS,30.12888275,-109.7818779,SIN CONEXION,14.56,"29.998067, -109.775114",0,NIVEL 3 (ALTO),,,,
3284,SALUD,CENTRO DE SALUD RURAL JECORI,CUMPAS,JECORI,29.9394606,-109.7397417,SIN CONEXION,0.04,"29.939763, -109.739574",0,NIVEL 3 (ALTO),,,,
3285,SALUD,CENTRO DE SALUD RURAL DIVISADEROS,DIVISADEROS,DIVISADEROS,29.61361225,-109.4679352,SIN CONEXION,0.21,"29.615191, -109.46673",0,NIVEL 3 (ALTO),,,,
3286,SALUD,CENTRO DE SALUD RURAL ANTONIO ROSALES,CAJEME,ANTONIO ROSALES,28.07753854,-110.6128062,SIN CONEXION,0.02,"28.077694, -110.612917",0,NIVEL 3 (ALTO),,,,
3299,SALUD,CENTRO DE SALUD RURAL SAN PEDRO NUEVO,ETCHOJOA,SAN PEDRO NUEVO,27.02132698,-109.6300372,SIN CONEXION,5.28,"26.979011, -109.654255",0,NIVEL 3 (ALTO),,,,
3288,SALUD,CENTRO DE SALUD RURAL ETCHOJOA,ETCHOJOA,ETCHOJOA,26.91045824,-109.6305307,SIN CONEXION,0.48,"26.911617, -109.625892",0,NIVEL 3 (ALTO),,,,
3289,SALUD,CENTRO DE SALUD RURAL BACAME NUEVO,ETCHOJOA,BACAME NUEVO,27.15859033,-109.5898481,SIN CONEXION,9.79,"27.093839, -109.656901",0,NIVEL 3 (ALTO),,,,
3290,SALUD,CENTRO DE SALUD RURAL BACOBAMPO,ETCHOJOA,BACOBAMPO,26.97886823,-109.6582815,SIN CONEXION,0.2,"26.97865556, -109.6562833",0,NIVEL 3 (ALTO),,,,
3291,SALUD,CENTRO DE SALUD RURAL BASCONCOBE,ETCHOJOA,BASCONCOBE,26.95099009,-109.6711255,SIN CONEXION,3.41,"26.97865556, -109.6562833",0,NIVEL 3 (ALTO),,,,
3292,SALUD,CENTRO DE SALUD RURAL LA BOCANA,ETCHOJOA,LA BOCANA,26.8867143,-109.6713922,SIN CONEXION,5.29,"26.911617, -109.625892",0,NIVEL 3 (ALTO),,,,
3293,SALUD,CENTRO DE SALUD RURAL BUAYSIACOBE,ETCHOJOA,BUAYSIACOBE,27.058919,-109.683983,SIN CONEXION,0.01,"27.05884, -109.68408",0,NIVEL 3 (ALTO),,,,
3294,SALUD,CENTRO DE SALUD RURAL CHUCARIT,ETCHOJOA,CHUCARIT,27.03409226,-109.5853986,SIN CONEXION,7.93,"27.074443, -109.65144",0,NIVEL 3 (ALTO),,,,
3295,SALUD,CENTRO DE SALUD RURAL JITONHUECA,ETCHOJOA,JITONHUECA,27.06059433,-109.6046164,SIN CONEXION,4.86,"27.083333, -109.646555",0,NIVEL 3 (ALTO),,,,
3296,SALUD,CENTRO DE SALUD RURAL MOCORUA,ETCHOJOA,MOCORÚA,26.95779899,-109.7311061,SIN CONEXION,4.25,"26.990163, -109.708276",0,NIVEL 3 (ALTO),,,,
3297,SALUD,CENTRO DE SALUD RURAL EL RODEO,ETCHOJOA,EL RODEO,27.01699236,-109.6429794,SIN CONEXION,4.37,"26.979011, -109.654255",0,NIVEL 3 (ALTO),,,,
3298,SALUD,CENTRO DE SALUD RURAL EL SAHUARAL,ETCHOJOA,EL SAHUARAL,26.92656038,-109.6646999,SIN CONEXION,4.19,"26.911617, -109.625892",0,NIVEL 3 (ALTO),,,,
3300,SALUD,CENTRO DE SALUD RURAL FRONTERAS,FRONTERAS,FRONTERAS,30.89719387,-109.5600066,SIN CONEXION,0.84,"30.894625, -109.568311",0,NIVEL 3 (ALTO),,,,
3301,SALUD,CENTRO DE SALUD RURAL ESQUEDA,FRONTERAS,ESQUEDA,30.72371779,-109.587577,SIN CONEXION,19.09,"30.894625, -109.568311",0,NIVEL 3 (ALTO),,,,
3302,SALUD,CENTRO DE SALUD RURAL GRANADOS,GRANADOS,GRANADOS,29.86411287,-109.30715,SIN CONEXION,0.37,"29.86225, -109.31035",0,NIVEL 3 (ALTO),,,,
3303,SALUD,CENTRO DE SALUD RURAL FRANCISCO MARQUEZ,GUAYMAS,FRANCISCO MARQUEZ,28.15793658,-110.5908041,SIN CONEXION,0.06,"28.1576944, -110.5913889",0,NIVEL 3 (ALTO),,,,
3304,SALUD,CENTRO DE SALUD RURAL LA MISA,GUAYMAS,LA MISA,28.37522536,-110.5316772,SIN CONEXION,0.05,"28.37488, -110.53142",0,NIVEL 3 (ALTO),,,,
3305,SALUD,CENTRO DE SALUD RURAL POTAM,GUAYMAS,POTAM,27.62356487,-110.416107,SIN CONEXION,0.27,"27.625629, -110.417627",0,NIVEL 3 (ALTO),,,,
3306,SALUD,CENTRO DE SALUD URBANO PRIMERO HERMOSILLO,HERMOSILLO,HERMOSILLO,29.12936335,-110.9973565,SIN CONEXION,1.92,"29.14361389, -110.9862722",0,NIVEL 3 (ALTO),,,,
3307,SALUD,CENTRO DE SALUD RURAL PUNTA CHUECA,HERMOSILLO,PUNTA CHUECA,29.01397234,-112.1607146,SIN CONEXION,0.26,"29.01624, -112.16025",0,NIVEL 3 (ALTO),,,,
3308,SALUD,CENTRO DE SALUD RURAL BAHIA DE KINO,HERMOSILLO,BAHIA DE KINO,29.14777595,-110.984143,SIN CONEXION,0.51,"29.14361389, -110.9862722",0,NIVEL 3 (ALTO),,,,
3309,SALUD,CENTRO DE SALUD RURAL PLAN DE AYALA,HERMOSILLO,PLAN DE AYALA,28.56968977,-111.5558359,SIN CONEXION,21.73,"28.75333, -111.632058",0,NIVEL 3 (ALTO),,,,
3310,SALUD,CENTRO DE SALUD RURAL SAN PEDRO EL SAUCITO,HERMOSILLO,SAN PEDRO SAUCITO,29.1803207,-110.8812465,SIN CONEXION,9.37,"29.196339, -110.7865361",0,NIVEL 3 (ALTO),,,,
3311,SALUD,CENTRO DE SALUD RURAL LA VICTORIA,HERMOSILLO,LA VICTORIA,29.12261318,-110.8916738,SIN CONEXION,7.84,"29.06939286, -110.944628",0,NIVEL 3 (ALTO),,,,
3312,SALUD,CENTRO DE SALUD RURAL HUACHINERA,HUACHINERA,HUACHINERA,30.20894252,-108.9589212,SIN CONEXION,0.22,"30.207014, -108.959606",0,NIVEL 3 (ALTO),,,,
3313,SALUD,CENTRO DE SALUD RURAL ARIBABI,HUACHINERA,ARIBABI,30.06926951,-109.0866067,SIN CONEXION,0.51,"30.07004, -109.091843",0,NIVEL 3 (ALTO),,,,
3314,SALUD,CENTRO DE SALUD RURAL HUASABAS,HUASABAS,HUASABAS,29.9051711,-109.2998407,SIN CONEXION,0.23,"29.90431, -109.30196",0,NIVEL 3 (ALTO),,,,
3315,SALUD,CENTRO DE SALUD RURAL LAS BOCAS,HUATABAMPO,LAS BOCAS,26.59500827,-109.335506,SIN CONEXION,0.01,"26.59506, -109.33547",0,NIVEL 3 (ALTO),,,,
3316,SALUD,CENTRO DE SALUD RURAL EL CARO,HUATABAMPO,EL CARO,26.86572839,-109.7145372,SIN CONEXION,7.7,"26.842562, -109.641426",0,NIVEL 3 (ALTO),,,,
3317,SALUD,CENTRO DE SALUD RURAL CITAVARO,HUATABAMPO,CITAVARO,26.87856273,-109.7096723,SIN CONEXION,7.86,"26.842562, -109.641426",0,NIVEL 3 (ALTO),,,,
3318,SALUD,CENTRO DE SALUD RURAL LA ESQUINA,HUATABAMPO,LA ESQUINA,26.8005,-109.717,SIN CONEXION,8.84,"26.842562, -109.641426",0,NIVEL 3 (ALTO),,,,
3319,SALUD,CENTRO DE SALUD RURAL FRANCISCO SARABIA,HUATABAMPO,FRANCISCO SARABIA,26.5123,-109.105,SIN CONEXION,0.45,"26.508286, -109.104936",0,NIVEL 3 (ALTO),,,,
3320,SALUD,CENTRO DE SALUD RURAL TTE. JUAN DE LA BARRERA,HUATABAMPO,JUAN DE LA BARRERA,26.40934279,-109.0949114,SIN CONEXION,6.67,"26.427719, -109.031198",0,NIVEL 3 (ALTO),,,,
3321,SALUD,CENTRO DE SALUD RURAL EL JUPARE,HUATABAMPO,JÚPARE,26.801317,-109.7034438,SIN CONEXION,7.68,"26.842562, -109.641426",0,NIVEL 3 (ALTO),,,,
3322,SALUD,CENTRO DE SALUD RURAL ETCHOROPO,HUATABAMPO,ETCHOROPO,26.76566347,-109.681801,SIN CONEXION,8.78,"26.820916667, -109.61855556",0,NIVEL 3 (ALTO),,,,
3323,SALUD,CENTRO DE SALUD RURAL MELCHOR OCAMPO,HUATABAMPO,MELCHOR OCAMPO,26.53452608,-109.1765308,SIN CONEXION,0.01,"26.53461, -109.17651",0,NIVEL 3 (ALTO),,,,
3324,SALUD,CENTRO DE SALUD RURAL MORONCARIT,HUATABAMPO,MORONCARIT,26.73963907,-109.6130787,SIN CONEXION,9.05,"26.820916667, -109.61855556",0,NIVEL 3 (ALTO),,,,
3325,SALUD,CENTRO DE SALUD RURAL LAS PARRAS,HUATABAMPO,LAS PARRAS,26.83876738,-109.716988,SIN CONEXION,7.51,"26.842562, -109.641426",0,NIVEL 3 (ALTO),,,,
3326,SALUD,CENTRO DE SALUD RURAL POZO DULCE,HUATABAMPO,POZO DULCE,26.84533972,-109.7508619,SIN CONEXION,10.86,"26.842562, -109.641426",0,NIVEL 3 (ALTO),,,,
3327,SALUD,CENTRO DE SALUD RURAL VENUSTIANO CARRANZA,HUATABAMPO,VENUSTIANO CARRANZA,26.422946,-109.030271,SIN CONEXION,0.54,"26.427719, -109.031198",0,NIVEL 3 (ALTO),,,,
3328,SALUD,CENTRO DE SALUD RURAL YAVARITOS,HUATABAMPO,YAVARITOS,26.779108,-109.368831,SIN CONEXION,0,"26.77914, -109.36883",0,NIVEL 3 (ALTO),,,,
3329,SALUD,CENTRO DE SALUD RURAL YAVAROS,HUATABAMPO,YAVAROS,26.70519991,-109.5202078,SIN CONEXION,16.15,"26.820916667, -109.61855556",0,NIVEL 3 (ALTO),,,,
3330,SALUD,CENTRO DE SALUD RURAL EJ. 10 DE ABRIL,HUATABAMPO,10 DE ABRIL,26.57854538,-109.1641129,SIN CONEXION,2.99,"26.60396, -109.1739",0,NIVEL 3 (ALTO),,,,
3331,SALUD,CENTRO DE SALUD RURAL HUEPAC,HUEPAC,HUEPAC,29.91197037,-110.2138426,SIN CONEXION,0.23,"29.91147, -110.21156",0,NIVEL 3 (ALTO),,,,
3332,SALUD,CENTRO DE SALUD RURAL TERRENATE,IMURIS,TERRENATE,30.72877084,-110.9211773,SIN CONEXION,6.51,"30.67032222, -110.9166611",0,NIVEL 3 (ALTO),,,,
3333,SALUD,CENTRO DE SALUD RURAL SAN IGNACIO DE LOYOLA,MAGDALENA,SAN IGNACIO DE LOYOLA,30.69554966,-110.9234573,SIN CONEXION,2.88,"30.67032222, -110.9166611",0,NIVEL 3 (ALTO),,,,
3334,SALUD,CENTRO DE SALUD RURAL MAZATAN,MAZATAN,MAZATAN,29.00792611,-110.1379812,SIN CONEXION,0.34,"29.00672, -110.13476",0,NIVEL 3 (ALTO),,,,
3335,SALUD,CENTRO DE SALUD RURAL NACORI CHICO,NACORI CHICO,NACORI CHICO,29.68807551,-108.9819387,SIN CONEXION,0.28,"29.687128, -108.984583",0,NIVEL 3 (ALTO),,,,
3336,SALUD,CENTRO DE SALUD RURAL MESA DE 3 RIOS,NACORI CHICO,MESA DE TRES RIOS,29.84140838,-108.7118099,SIN CONEXION,30.94,"29.68636, -108.97802",0,NIVEL 3 (ALTO),,,,
3337,SALUD,CENTRO DE SALUD RURAL CAMOA,NAVOJOA,CAMOA,27.2238183,-109.2580204,SIN CONEXION,15.96,"27.083018, -109.289376",0,NIVEL 3 (ALTO),,,,
3338,SALUD,CENTRO DE SALUD RURAL FUNDICION,NAVOJOA,FUNDIICION,27.33056951,-109.7383736,SIN CONEXION,0.01,"27.33064, -109.73827",0,NIVEL 3 (ALTO),,,,
3339,SALUD,CENTRO DE SALUD RURAL MASIACA,NAVOJOA,MASIACA,26.76339589,-109.2351187,SIN CONEXION,0.03,"26.763306, -109.234861",0,NIVEL 3 (ALTO),,,,
3340,SALUD,CENTRO DE SALUD RURAL NACHUQUIS,NAVOJOA,NACHUQUIS,27.08113654,-109.5434046,SIN CONEXION,4.39,"27.068219444, -109.50155556",0,NIVEL 3 (ALTO),,,,
